smiles,scores
CC1=CC2CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C=CCC3=C1,-7.9
CC1=CC(=O)NC(=O)NC1C2=CCC=C(N)C2CC3=CC=CC(C)=C3,-6.4
C=CC(C)=C(N)C1=CC(=O)NC(=O)NC1C2=CC(C3=CC=CC=C3)C=CCC2=C,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C4=CC(N)=CC=C4F)=CCC13,-6.6
O=C1C=C2C=C(F)C(C3=CC=C4C=C34)=CC5=C(CCC=C5)C2NC(=O)N1,10000.0
CC=CC1=CC(=O)NC(=O)NC1C2=CCN=C(N)C2=CNC3=CC=CC(Cl)=C3,-7.4
CC1=CC2=CC(=O)NC(=O)NC2N3C(=O)C=CCC3=C1CC4=CC=CC(C)=C4,-6.9
CC1=C2C(=C(C3=CC(C)=CC=C3F)C(C)=C4C=CC(=O)NCNC42)C=C1,-7.1
C=NC1=C(CC)C(C2=CC=C3C=C23)=CC4=C(CCC=C4)C5NC(=O)NC(=O)C=C15,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=C4CC5=CC=CC=C5C1=C34,-8.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CCC3=C1C4=CC=CC=C4F,-7.9
BC1=CCC(C)=C2C1=C(CC3=CC(N)=CC=C3F)C=CC4=CC(=O)NC(=O)NC42,10000.0
CC1=CC2=C(O)C(=O)NCNC2C3=CC(C4=CC=CC=C4)=CCC3=CC1,-5.6
CC1=CC2=C(O)CNC(=O)NC2C3=CC(C)=CC=C3C=C1C4=CC=CC=C4,-6.5
CCC=C1C=C(C)C(C2=CC=CC=C2O)=CC3=C(CCC=C3)C1NC(N)=O,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC(F)C3=C1C4=CC(C)=CC=C4C,-7.5
CC1=C2C=C(O)C3=CC=CC=C3C2=C(OC=C4C=CC=CC4)C(=O)NN1O,-6.5
COC1=CC2=CC(=O)NC(=O)CC2C3=C(C=CCC3)C=C1C4=CC=CC=C4F,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(CC4=CC=CC=C4)=CCC3=C1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4C)C(N)=CC3=C1,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CCC3=C1C4=CC=CC(O)=C4F,-7.7
CC1=CC=CC=C1C2=CC3=CC(=O)NC(=O)NC3C4CC=CC4C2,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCOC3=C1,-6.5
CC1=CC2=CC(N)CNC2C3=C(C)CC(Cl)=CC3=C1C4=CC=CC=C4F,-7.7
O=C1C=CC2=CC3=C4C(=CCC(Cl)=C4NC5=CC=CC=C53)C2NC1=O,-7.6
CC1=C2C=CC(=O)C(=O)NC2C3=CC(C4=CC=CC=C4)C=CCC3=C1,-7.0
CC1=CC2=C(O)C(=O)NCNC2C3=CCCCC=C4CC5=CC=CC=C5C1=C43,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C(=CCl)C=C1C3=CC=CC=C3F,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC(Br)C3=C1C4=CC(C)=CC=C4C,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=CC3=C1C4=CC=CC(C)=C4F,-8.5
CC1=CC2=CC(=O)NC(=O)NC2C(=C(C)C)C(C#N)=C1C3=CC=CC(C)=C3,-6.8
CC1=CC2=C(C)C(=O)NC(=O)NC2(C)C3=CCC(Cl)=CC3=C1C4=CC=CC=C4,-6.4
CC1=CCC(NC(N)=O)C2=CCN=C(N)C2=C1C3=CC=CC(Cl)=C3,-6.7
CC=CC1=CC(=O)NC(=O)NC1C2=C(C)CC=C(F)C2=CC=CC=CCC,-5.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC3=C1C4=CC(C)=CC(O)=C4F,-8.6
CC1=CC(=O)NC(=O)NC1C=C2C=CCC(C3=CC=CC(F)=C3)C=C2,-5.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCCC3=C1C4=CC=CC(F)=C4,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Br)=CC3=C1C4=CC=CC(N)=C4,-8.4
CC1=C2C=CCNC(=O)NC2C3=C(C)C=CC(=O)C3=C1C4=CC=CC(C)=C4,-7.7
CC1=CC2=C(O)CNC(=O)C2C3=CC(C4=CC=CC=C4)CC=CC3=C1,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(C4=CC=CC(C)=C4)C=C(F)C3=N1,-7.3
CC=CC1=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC3C1=CC,-7.8
O=C1NCC(O)=C2C=CCC3C=C(C4=CC=CC=C4)C=C3C2N1,-6.3
CC1=CC=CC(C2=C3C(=CCC(C)C3Cl)C4NC(=O)NC(=O)C=C4C=C2)=C1,-6.7
CC1=CC2=C(O)C(=O)NC(=O)NC2C(=CC(Br)C3=CC=CC=C3)C=C1,-6.5
CC1=CC=2C(C3=CC=CC=C13)=C(OC=CC4=CC=BSC4)C(=O)NN(O)C=2O,10000.0
CC1=C2C(=C(C3=CC=CC(O)=C3C)C(C)C=C4C(=O)NC(=O)NC42)C=CC1,-8.1
CC1=CC2=C(O)C(=O)NCNC2C3=CC(C4=CC=CC=C4)CC=C(C)C3=C1,-9.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=CNN(O)C3=C1C4=CC=CC=C4,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CC3=C1CCC4=CC(Cl)=CC=C4F,-6.5
CC1=CC2=CCNC(=O)NC2C3=C(C)C=CC(=O)C3=C1C4=CC=CC=C4,-7.3
CC1=C(C)C2C(=C(C3=CC=CC(O)=C3)CC=CC4=CC(=O)NCNC42)CC1,-6.8
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=C(F)C3=C1C4=CC=CC(N)=C4,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=C(F)C=CC(C)=C4F,-8.8
CC1=CC2=CC(=O)C(=O)NCC2=C3CC=CC(Br)C3=C1C4=CC=CC(Cl)=C4,-6.7
CC1=CC2=C(O)C(=O)NC(=S)NC2C3=CC(C4=CC=CC=C4)=CCC3=C1,-9.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=CC3=C1C4=C5C=CC(C)=C45,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C(Cl)C=C1C3=CC(N)=CC=C3F,-7.7
CC1=CC2=C(O)CNC(=O)NC2C3=CC(CC4=CC=CC=C4)=CCC=C3O1,-6.6
CC1=CC2=CC(=O)C(=O)NC2C3=CC(C4=CC=CC=C4)C=C(O)CC3=C1,-7.9
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CC3)C=C1C4=CC=CC=C4F,-6.5
CC1=CC2=C(O)C(O)=NC2C3=CC(C4=CC=CC=C4)CC=CC3=C1,-7.2
CC1=CC2=CC(=O)NCNC2C3=C(O)CC(Cl)=CC3=C1C4=CC=CC=C4C,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=C4Cl,-7.9
CC1=CC2=CC(=O)NC(=O)NC2N3CC=CCC3=C1CC4=CC=CC(C)=C4,-6.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Cl)C=C3C4=C(Cl)C=CC=C41,-6.9
CC1=CC2=C(O)C(=O)NCNC2C3=C(Br)C(C4=CC=CC=C4)CC=CC3=C1,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3CCC=CC3=C1C4=CC=CC(Cl)=C4,-7.8
CC=CC1=CC(=O)NC(=O)NC1C2=C(C=CCC2C3=CC=CC=C3)F,-6.8
CC1=CC=CC=C1C2=CC3=CC(=O)NC3C4=CCC=C(N=O)C4C2,-6.5
CC1=CC2=C(O)C(=O)NCNC2C3=CC(C4=CC=CC(C)=C4)C=CCC3=C1,-8.3
CC1=CC2C(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)=CCC3=C1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(C)(C4=CC=CC=C4F)C=CC3=C1,-6.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C(Br)CC3=C1C4=CN=CC(C)=C4,-8.4
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Br)C=C3C4=CC=CC=C41,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C)CCC3=C1C4=CC=CC(Cl)=C4,-8.3
CNC(=O)NCC(=CO)C=C(C)C=C1C=CCC=C1CC2=CC=CC=C2,-5.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C(O)=C(O)N)OC3=C1C4=CC=CC=C4,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3C=CCCC3=C1C4=CC(C)=CC=C4F,-8.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=C4C3=C1C5=CC(C)=CC=C54,-6.5
CC1=CC(F)C(NC(N)=O)C2=CCC(Cl)=C(N)C2=C1C3=CC=CC(Cl)=C3,-6.9
O=C1NCC(O)=C2CC3=CC(C4=CC=CC=C4)CC=CC3=CC2N1,-6.9
CC1=C2CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(Cl)C3=C1,-6.6
CC1=C2C(=C(C3=CC(C)=CC=C3F)C(C)=C4C=CCNC(=O)C42)C=CC1,-6.3
CC1=CC2=CC(=O)NONC2C3=CCN=C(N)C3=C1C4=CC=CC(C)=C4,-8.4
CC1=CC2=C(O)C(=O)NC(=O)NC2C3=CC(=CC4=CC=CC=C4)CNC3=C1,-6.8
CC1=CC2=CC(N)C(=O)NC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=C4F,-7.7
CC1=C2CC3=CC=CC=C3C4=C2C(=CC1)C5NC(=O)NC(=O)C=C5C=C4Cl,-7.1
O=C1C=C2C=CC=C3C(Cl)=CCC(C4=CC=CC=C4)C=C3C2N1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Br)C(Cl)C3=C1C4=CC=CC(C)=C4,-8.5
CC=C1CCC2=C(C3=CC=CC(N)=C3)C(C)=CC4=CC(=O)NC(=O)NC4C2CC1,-7.7
CC1=CC2=CC(=O)NC(=O)NC23CC(Cl)=CC3=C1C4=CC=CC(C)=C4,-6.0
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=CC=CC=C4CC(Br)=C3ONO,-8.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC=C(C4=CC=CC(C)=C4)C3=C1F,-7.0
CC1=CC2=CC(=O)N(N)C(=O)NC2C3=CC(Br)=C(ONO)C3=C1C4=CC=CC=C4,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)(C4=CC=CC=C4)CCC3=C1,-8.6
CC1=CC2=C(N)C(=O)NC2C3=C(C)C=CC(Br)C3=C1C4=CC=CC(C)=C4,-7.1
CC1=CC2=CC(=O)NCNC2C3=CCN=C(N)C3=C1C4=CC=CC(Cl)=C4,-7.7
CC1C=CC2=CC(C)=C(O)C3=CC(=O)NCNC3C2=C1C4=CC=CC=C4,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=C(Br)C=C3C4=CC=CC(C)=C41,-7.2
COC1=CC2=CC(=O)NC(=O)NC2C3=CCCN=C3C=C1C4=CC=CC=C4F,-7.7
CC1=CC2=CC(=O)NC(=O)N(C3=CC(C)=CC=C3F)C2C4=CCC=CC4=C1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC(O)C3=C1C4=CC=CC(Br)=C4,-8.5
CC1=CC2=CC(O)CNC2C3=CCN=C(N)C3=C1C4=CC=CC(Cl)=C4,-7.9
C=CC1CC=C(C2=CC=CC=C2)C=C1C3NC(=O)NC(=O)C(O)=C3COC,-6.4
CC1=C2CC(=O)NC(=O)NC2C3=CC=CC(C)C3=C(C4=CC=CC(C)=C4)C1C,-6.4
CC1=CC2=CC(N)CNC2C3=C(C)C=CCC3=C1C4=CC(N)=CC=C4F,-7.7
CC1=C(C)C2=C(O)C(=O)NCNC2C3=CC(C4=CC=CC=C4)CC=CC3=C1,-8.3
CCC1=CC2=CC(=O)NC(=O)NC2C3=CCCCC=CC3=C1,-6.5
CC1=CC2=C(O)CNC(=O)NC2C3=CC(C)CC3=C1C4=CC=CC=C4,-7.1
CC=C1C2=C(C(C)=CC3=CC(=O)NC(=O)NC31)C4=CC=CC=C4CC2=C(Br)C,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1CC4=CC=CC(Br)=C4,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C(=CCCN)C=C1C3=CC=CC(C)=C3,-7.1
CCC=C1C(C)=CC=C(C2=CC(C)=CC=C2F)C1C3=CC(=O)NC(=O)NC3,-7.2
O=C1C=C2C=C(Cl)C=C3C=CCC(C4=CC=CC=C4)C=C3C2NC(=O)N1,-6.0
CC1=C2C(=C(C3=CC(C)=CC=C3C)C=CC4=CC(=O)NC(=O)NC42)C=C(Cl)C1,-7.4
CC1=CC2=CC(=O)NCNC2C3=C(C)CC(Cl)=CC3=C1C4=CC=CC(C)=C4,-7.8
CC1=CC(=O)NC(=O)NC1C2=CC(C3=CC=CC=C3F)CC=CC2C,-6.5
CC1=CC2=CC(=O)NC(=O)NC2N3CC=CCC3=C1C4=CC(C)=CC=C4C,-7.7
CC1=CC=2C(C3=CC=CC=C13)=C(O)C(=O)NN(C=C4CC=CC=C4C)OC=2O,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C=CC(O)C3=C1,-8.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCNC3=C1C4=CC=CC(C)=C4,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC(Br)C3=C1C4=CC=CC(N)=C4,-8.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4C)C=CCC3=C1,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Br)=C3C1C4=CC=CC(C)=C4,-7.2
CC1=CC2=CC(=O)NC=NC2C3=C(C)C=CCC3=C1C4=CC=CC(C)=C4,-8.0
CCCC1=C(C2=CC=CC(C)=C2)C(C)=CC3=CC(=O)NC(=O)NC3C1OCC,-7.1
CC=C1CC2=CC(=O)NC(=O)NC2C3=CC=CCC3=C1C4=CC(Br)=CC=C4F,-6.9
CC1=C2C=CCN(O)NC2C3=CC(C4=CC=CC=C4)CC=CC3=C1,-6.1
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CCC3=C1C4=CC=CC(S)=C4C,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3C=CC(C)CCC3=C1C4=CC=CC(N)=C4,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)C=C(O)C13,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC3=C1C4=CC(C)=CC=C4F,-8.6
CC=CC1=CC(=O)NC(=O)NC1C2=CCC(C)=C3CC4=CC=CC=C4C(C)=C23,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=C1C4=C(F)C=CC(Br)=C4CC=CC3,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=C4CC5=C(C)C=CC=C5C1=C43,-6.5
CC1=C(N)C2=CC(=O)NC(=O)NC2C3=C(CC4=CC=CC=C4)C=CNCC3=C1,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(N)OC3=C1C4=CC=CC=C4,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CCC(C)(F)C3=C1C4=CC=CC(C)=C4,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CCC13C4=CC(C)=CC=C4F,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=C(Br)CC3C=C1C4=CC=CC(C)=C4,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=C(NC4=CC=CC=C4)C3=C1Cl,-6.7
O=C1NCC2=CC3=CCCC(C4=CC=CC=C4)C=C3C2N1,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CCC=C3C4=CC(C)=CC=C41,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(C)(C)CC3C1=CC4=CC=CC(C)=C4,-6.3
CC1=CC2=C(O)C(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)=CCC3(C)C1,-7.6
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=C(F)C3=C1C4=CC=CC(Cl)=C4,-8.4
CC1=CC2=CC(=O)NCNC2C3=C(O)C(C4=CC=CC=C4)C=CC3=C1,-6.7
CC1=CC(=O)C(N)C2=CC(C3=CC=CC=C3)CC=CC2=C1,-6.8
CC1=C2C(C)C(C3=CC=CC=C3)=CC4=C(CCC=C4)C2NC(=O)NC1=O,-7.3
CC1=CC2=CC(=O)NOC2C3=C(C)C=CC(F)C3=C1C4=CC=CC(C)=C4,-7.8
CC1=CC=CC(C2=C3CC=CC=C3C4NC(=O)NC(=O)C=C4C=C2CN)=C1,-6.7
C=CC1=CC(=O)NC(=O)NC1C2=CC(C3=CC=CC=C3)CC=C(Br)C2=CC,-7.3
CC=CC1=CC(C)=CC2=CC(=O)NC(=O)NC2C1=CCC3=CC=CC(F)=C3,-7.6
CC1=CC2C(=C(C3=CC=CC(O)=C3C)C(C)=CC4=CC(=O)NC(=O)NC42)C1,-6.9
CCC=C1C(=O)NC(=O)NC1C2=C(C)CC=CC2=CC3=CC(Cl)=CC=C3F,-6.5
C=C1C2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C(Br)C3=CC1,-7.7
C1C=CC2=CC(=O)NC(=O)NC2C3C(=CC(C)=C3C)C1C4=CC=CC(C)=C4,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC=CC3=C1C4=CC=CC=C4Cl,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC(C)C3=C(C4=CC=CC=C4)N1,-6.8
CC1=CC2=C(O)CNC(=O)NC2C3=CC(C4=CC=CC=C4)CC=C3C1,-6.8
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=CC(C)=CC=C4CC(Br)=C3,-7.5
CC1=CC2=CC(=O)NCNC2C3=CC(Br)=C(NO)C3=C1C4=CC=CC=C4,-7.7
CC=C1C2=CC(=O)NC(=O)NC2C(=CC(C)CCC3=CC=CC=C3C)C1,-6.3
CC1=CC2=CCNC(=O)NC2C3=C(C)C(O)=CC3=C1C4=CC(C)=CC=C4F,-7.3
CC1=CC2=CC(=O)NC(=O)NC2C(=CBr)C(C=CCCC3=CC=CC(F)=C3)=C1,-6.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCC3C1,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3C(C)=C(C)CC3C4=CC(C)=CC=C41,-6.8
COC1=CC2=CC=C3CC=C(C4=CC=CC=C4)C=C3C2NC(=O)N1,-5.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)=CCOC3=C1,-7.0
CC1=CC(=O)NC(=O)NC1C2=CCC=C(C)C(C3=CC=CC(C)=C3)=C2C,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C)(C4=CC=CC=C4)CCNC3=C1,-8.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(Cl)C=CC3=C1C4=CC=CC(Cl)=C4,-8.1
CC1=CC2=CC(=O)NC(=O)NC2=C3C(=C1C4=CC(Cl)=CC=C4F)C=CC3C,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Br)=CC3=C1C4=CC=CC(CO)=C4,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CCCC=C(C)C3=C1C4=CC=CC=C4,-7.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC4=CC=CC=C4CC(C)C3=C1,-7.7
CC1=CC2=C(O)CN=CC2C3=CC(C4=CC=CC=C4)=CC(=O)C3=C1,-7.0
CC1=CC2=CNNC(=O)NC2N3C(=C1C4=CC=CC(C)=C4)C=CCC3C,-7.9
CC1=CCC2NC(=O)NC2C3=CC(C4=CC=CC=C4)C=CCC3=C1,-7.0
C=C1C2=CC(=O)NC(=O)NC2C3=CC=C(Br)CC3=C(C4=CC=CC(C)=C4)C1C,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(OC4=CC=CC=C4)NC3=C1,-6.9
CC1=CC2=C(C)C(=O)NC(=O)NC2C(C)=C(C=CO)C=C1C3=CC=CC=C3,10000.0
CC=CC1=CC(=O)NC(=O)NC1C2=C(C)CC(C3=CC(C)=CC=C3F)C2,-6.6
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Br)=CC3=C1C4=CC=CC=C4,-7.9
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(O)(CC4=CC=CC=C4)CCOC3=C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(CC4=CC=CC(C)=C4)C1=C3,-6.3
CC1=CC2=CC(=O)NC(=O)NC2C3C(=C1C4=CC=CC(C)=C4)CC(F)=CC3C,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CCC3=C1C4=CC=CC=C4O,-7.6
CC1=CC(=O)NCC2=CC(C3=CC=CC=C3)CC=CC2=C1,-6.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=C(F)C3=C1C4=CC(C)=CC(O)=C4,-8.2
CC1=CC=C(F)C(C2=C3C=CCC=C3C4C(=O)NC(=O)CCC4=C2)=C1,-7.3
CC1=CC2=C(O)C(=O)NCN2C3=CC(C4=CC=CC=C4)CC=C(Cl)C3=C1,-7.7
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC(Br)=CC3=C1C4=CC=CC=C4,-8.3
CC=C1C2=CC(=O)NC(=O)NC2CC3=C(C)CCC3=C1C4=CC=CC(C)=C4,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=C1C=CC(Cl)C3=CC4=CC=CC(C)=C4C,-5.9
CCC=CCC1=C(C2=CC(C)=CC=C2F)C(C)=CC3=CC(=O)NC(=O)NC3C1,-7.6
CC1=CC2=C(O)C(=O)NC(=O)NC2C3=CC(OC4=CC=CC=C4)=CCC3=C1,-8.3
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC3=C1C4=CC=CC(Br)=C4,-6.9
CC1=CC2=CC(=O)NC(=O)NC2C(F)C(C)=C1C3=CC(N)=CC=C3F,-8.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC13C4=CC=CC(Cl)=C4,-6.7
CC=CC=C(C)C1=CC2=C(CCC=C2)C3NC(=O)NC(=O)C(C)=C3C=C1C,-5.5
CC1=CC=CC(C2=C3CC=CC(C)N3C4NC(=O)NC(=O)C4C=C2)=C1,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C=CCC3)C=C1C4=C5C=CC=C45,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(O)=CC(C4=CC=CC=C4)C3=C1,-7.4
CC1=CC2=CC(=O)NC(=O)NC2C3=CC=CCC=CC3=C1,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC(Br)=C4)C=C(O)CC3=C1,-8.4
CC1=CC2=CC(=O)NC(=O)NC2(O)C3=C(Br)C(C)=CCC3=C(C4=CC=CC=C4)C1,-6.5
CC1=CC=2C(C3=CC=CC=C13)=C(OC=C4C=CC=CC4)C(OO)NN(O)C=2,-7.0
CC1=CC2=C(O)C(=O)NCN2C3=CC(C)(C4=CC=CC=C4)CCC3=C1,-7.2
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC(F)=C4)CC=CC13,-7.5
CC1=CC2=CC(=O)NC(C)NC2C3=C(O)CC=CC3=C1C4=CC=CC=C4,-7.1
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(Br)=C(NNO)C3=C1C4=CC=C(Cl)C=C4,-5.0
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C=CC3=C1C4=CC(N)=CC=C4C,-7.4
CCC1=CC2=CC(=O)NC(=O)NC2C3=C(CC4=CC=CC(C)=C4)CC=CC3C1,-7.0
CC1=CC2=C(O)CNC(=O)C2C3=CCC=CC3=C1C4=CC(C)=CC=C4F,-7.1
O=C1C=C2C=C(OO)C(C3=CC=C4C=C34)=CC5=C(CCC=C5)C2NC(=O)N1,-7.0
C=C1C=C2C=C(C)C(C3=CC=CC(Cl)=C3)=C4C(=CCN=C4N)C2NC(=O)N1,-6.3
CC1=CC2=C(C3=CC=CC=C3F)C(C)=CC4=CC(=O)NC(=O)NCC4C2=CC1,-7.7
CC1=CC2=CC(=O)NONC2C3=C(C)C=CC(=O)C3=C1C4=CC(C)=CC=C4F,-8.6
CC1=CC2=CCNC(=O)NC2(O)C3=CC(Br)=C(ON)C3=C1C4=CC=CC=C4,-6.2
CC=C1C(=O)CC(NC(N)=O)C2C(C)=C(C)CCC2=C1C3=CC=CC(N)=C3,-6.6
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=C(C)C=CC(F)=C4CC=CC3,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC=CC(Cl)C3=C1C4=CC=CC=C4,-7.1
CC1=CC2=CC(=O)NC(=O)NC2N3C(=C1C4=CC=CC(C)=C4C)CCOC3C,-8.7
CC=CC1=CC(=O)NC(=O)NC1C2=CCC=CC2=CC3=CC(C)=CC=C3F,-7.0
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)CC=CC3=C1CC4=CC(F)=CC=C4C,-7.8
CC1=CC2=CC(=O)NC(=O)NC2C3=CCC(Cl)=C(N)C3=C1C4=CC=C(Cl)C=C4,-6.0
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)CC(O)CC3=C1,-8.4
C=C1C=C2C=C(C)C(C3=CC=CC=C3O)=CC4=C(CCC=C4)C2NC(=O)N1,10000.0
CC1=CC=CC=C1C2=CC3=CC(=O)NC(=O)NC3CC(CN)C2,-6.8
CC1=CC2=CC(=O)NC(=O)NC2C3=C(C)C(Br)=CCC3=C1C4=CC=CC(C)=C4,-8.6
C=C1C(=O)NC(=O)NC1C2=C(C)C=CC(Br)C2=C(CC)C3=CC=CC(C)=C3,-6.5
CC1=CC=CC=C1C2=CC3=CC(=O)NC(=O)NC3C4=CC(C)C=C(F)C4=C2,-8.3
CC1=CC2=CC(=O)NC(=O)NC2C(=CC=CBr)C(C#N)=C1C3=CC=CC(C)=C3,-6.5
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4)CCCC13,-6.9
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=CC=CC=C4NC3=C(Cl)CC#N,-6.9
CCCCCC1=CC2=C(CCC=C2)C3NC(=O)NC(=O)C=C3C=C1C,-6.7
CC1=CC2=CC(=O)NC(=O)NC2C3(C)CC=CCC3=C1C4=CC=CC(C)=C4,-7.9
CC1=CC2=CC(=O)NC(=O)NC2CC3=C1C4=CC(N)=CC=C4CC(Br)=C3N,-6.6
CC1=CC2=CC(=O)NC(=O)NC2C3=CC(C4=CC=CC=C4Br)C=CNC3=C1,-7.6
